patent_id	assignee_sequence	assignee_id	disambig_assignee_individual_name_first	disambig_assignee_individual_name_last	disambig_assignee_organization	assignee_type	location_id
5002325	0	a-0006			Intel Corporation	3	US
5002326	0	a-0006			Intel Corporation	3	US
5002327	0	a-0006			Intel Corporation	3	US
5002328	0	a-0006			Intel Corporation	3	US
5002329	0	a-0006			INTEL CORPORATION	3	US
5002330	0	a-0006			INTEL CORPORATION	3	US
5002331	0	a-0006			INTEL CORPORATION	3	US
5002332	0	a-0006			INTEL CORPORATION	3	US
5002333	0	a-0006			Intel Corporation	3	US
5002334	0	a-0007			Tokyo Electron Limited	3	JP
5002335	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002336	0	a-0007			Tokyo Electron Limited	3	JP
5002337	0	a-0007			Tokyo Electron Limited	3	JP
5002338	0	a-0007			Tokyo Electron Limited	3	JP
5002339	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002340	0	a-0007			Tokyo Electron Limited	3	JP
5002341	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002342	0	a-0007			Tokyo Electron Limited	3	JP
5002343	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002344	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002345	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002346	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002347	0	a-0008			Applied Materials, Inc.	3	US
5002348	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002349	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002350	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002351	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002352	0	a-0008			Applied Materials, Inc.	3	US
5002353	0	a-0008			Applied Materials, Inc.	3	US
5002354	0	a-0008			Applied Materials, Inc.	3	US
5002355	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002356	0	a-0009			Gigaphoton Inc.	3	JP
5002357	0	a-0009			Gigaphoton Inc.	3	JP
5002358	0	a-0009			GIGAPHOTON INC.	3	JP
5002359	0	a-0009			GIGAPHOTON INC.	3	JP
5002360	0	a-0009			GIGAPHOTON INC.	3	JP
5002361	0	a-0009			GIGAPHOTON INC.	3	JP
5002362	0	a-0009			Gigaphoton Inc.	3	JP
5002363	0	a-0009			Gigaphoton Inc.	3	JP
5002364	0	a-0009			GIGAPHOTON INC.	3	JP
5002365	0	a-0010			CYMER, INC.	3	US
5002366	0	a-0010			CYMER, INC.	3	US
5002367	0	a-0010			Cymer, Inc.	3	US
5002368	0	a-0010			CYMER, INC.	3	US
5002369	0	a-0010			Cymer LLC	3	US
5002370	0	a-0010			Cymer LLC	3	US
5002371	0	a-0010			Cymer LLC	3	US
5002372	0	a-0010			CYMER, INC.	3	US
5002373	0	a-0010			CYMER, INC.	3	US
5002374	0	a-0010			CYMER, INC.	3	US
5002375	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002376	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002377	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002378	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002379	0	a-0011			International Business Machines Corporation	3	US
5002380	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002381	0	a-0011			International Business Machines Corporation	3	US
5002382	0	a-0011			International Business Machines Corporation	3	US
5002383	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002384	0	a-0000			ASML HOLDING N.V.	3	NL
5002385	0	a-0000			ASML Netherlands B.V.	3	NL
5002386	0	a-0000			Asml Netherlands BV	3	NL
5002387	0	a-0000			ASML Netherlands B.V.	3	NL
5002388	0	a-0000			ASML Netherlands, B.V.	3	NL
5002389	0	a-0000			ASML Netherlands B.V.	3	NL
5002390	0	a-0000			ASML HOLDING N.V.	3	NL
5002391	0	a-0000			Asml Netherlands BV	3	NL
5002392	0	a-0000			ASML Netherlands, B.V.	3	NL
5002393	0	a-0000			ASML Netherlands, B.V.	3	NL
5002394	0	a-0000			ASML Netherlands, B.V.	3	NL
5002395	0	a-0000			ASML HOLDING N.V.	3	NL
5002396	0	a-0000			ASML Netherlands, B.V.	3	NL
5002397	0	a-0000			ASML HOLDING N.V.	3	NL
5002398	0	a-0000			ASML HOLDING N.V.	3	NL
5002399	0	a-0000			Asml Netherlands BV	3	NL
5002400	0	a-0000			Asml Netherlands BV	3	NL
5002401	0	a-0000			ASML HOLDING N.V.	3	NL
5002402	0	a-0000			ASML Netherlands, B.V.	3	NL
5002403	0	a-0000			Asml Netherlands BV	3	NL
5002404	0	a-0000			ASML Netherlands B.V.	3	NL
5002405	0	a-0000			Asml Netherlands BV	3	NL
5002406	0	a-0000			ASML HOLDING N.V.	3	NL
5002407	0	a-0000			ASML HOLDING N.V.	3	NL
5002408	0	a-0000			ASML Netherlands B.V.	3	NL
5002409	0	a-0000			ASML HOLDING N.V.	3	NL
5002410	0	a-0000			Asml Netherlands BV	3	NL
5002411	0	a-0000			ASML Netherlands B.V.	3	NL
5002412	0	a-0000			ASML HOLDING N.V.	3	NL
5002413	0	a-0000			Asml Netherlands BV	3	NL
5002414	0	a-0000			ASML HOLDING N.V.	3	NL
5002415	0	a-0000			ASML Netherlands, B.V.	3	NL
5002416	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002417	0	a-0001			Canon Inc.	3	JP
5002418	0	a-0001			Canon Inc.	3	JP
5002419	0	a-0001			Canon Inc.	3	JP
5002420	0	a-0001			Canon Inc.	3	JP
5002421	0	a-0001			Canon Inc.	3	JP
5002422	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002423	0	a-0001			Canon Inc.	3	JP
5002424	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002425	0	a-0001			Canon Inc.	3	JP
5002426	0	a-0001			Canon Inc.	3	JP
5002427	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002428	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002429	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002430	0	a-0001			Canon Inc.	3	JP
5002431	0	a-0001			Canon Inc.	3	JP
5002432	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002433	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002434	0	a-0001			Canon Inc.	3	JP
5002435	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002436	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002437	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002438	0	a-0001			Canon Inc.	3	JP
5002439	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002440	0	a-0001			Canon Inc.	3	JP
5002441	0	a-0002			Nikon Corporation	3	JP
5002442	0	a-0002			NIKON CORPORATION	3	JP
5002443	0	a-0002			Nikon Corporation	3	JP
5002444	0	a-0002			Nikon Corp	3	JP
5002445	0	a-0002			Nikon Corp	3	JP
5002446	0	a-0002			NIKON CORPORATION	3	JP
5002447	0	a-0002			NIKON CORPORATION	3	JP
5002448	0	a-0002			Nikon Corporation	3	JP
5002449	0	a-0002			Nikon Corp	3	JP
5002450	0	a-0002			Nikon Corporation	3	JP
5002451	0	a-0002			NIKON CORPORATION	3	JP
5002452	0	a-0002			NIKON CORPORATION	3	JP
5002453	0	a-0002			Nikon Corporation	3	JP
5002454	0	a-0002			Nikon Corp	3	JP
5002455	0	a-0002			NIKON CORPORATION	3	JP
5002456	0	a-0002			NIKON CORPORATION	3	JP
5002457	0	a-0002			Nikon Corporation	3	JP
5002458	0	a-0002			Nikon Corporation	3	JP
5002459	0	a-0002			Nikon Corporation	3	JP
5002460	0	a-0002			Nikon Corp	3	JP
5002461	0	a-0002			Nikon Corp	3	JP
5002462	0	a-0002			NIKON CORPORATION	3	JP
5002463	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002464	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002465	0	a-0003			Carl Zeiss SMT AG	3	DE
5002466	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002467	0	a-0003			Carl Zeiss SMT AG	3	DE
5002468	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002469	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002470	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002471	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002472	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002473	0	a-0003			Carl Zeiss SMT AG	3	DE
5002474	0	a-0003			Carl Zeiss SMT AG	3	DE
5002475	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002476	0	a-0003			Carl Zeiss SMT AG	3	DE
5002477	0	a-0003			Carl Zeiss SMT AG	3	DE
5002478	0	a-0003			Carl Zeiss SMT AG	3	DE
5002479	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002480	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002481	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002482	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002483	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002484	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002485	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002486	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002487	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002488	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002489	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002490	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002491	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002492	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002493	0	a-0005			Samsung Electronics Company Limited	3	KR
5002494	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002495	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002496	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002497	0	a-0005			Samsung Electronics Company Limited	3	KR
5002498	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002499	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002500	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002501	0	a-0006			INTEL CORPORATION	3	US
5002502	0	a-0006			Intel Corporation	3	US
5002503	0	a-0006			INTEL CORPORATION	3	US
5002504	0	a-0006			INTEL CORPORATION	3	US
5002505	0	a-0006			INTEL CORPORATION	3	US
5002506	0	a-0006			Intel Corporation	3	US
5002507	0	a-0006			INTEL CORPORATION	3	US
5002508	0	a-0006			INTEL CORPORATION	3	US
5002509	0	a-0006			INTEL CORPORATION	3	US
5002510	0	a-0006			Intel Corporation	3	US
5002511	0	a-0006			INTEL CORPORATION	3	US
5002512	0	a-0006			Intel Corporation	3	US
5002513	0	a-0006			INTEL CORPORATION	3	US
5002514	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002515	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002516	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002517	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002518	0	a-0007			Tokyo Electron Limited	3	JP
5002519	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002520	0	a-0007			Tokyo Electron Limited	3	JP
5002521	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002522	0	a-0007			Tokyo Electron Limited	3	JP
5002523	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002524	0	a-0007			Tokyo Electron Limited	3	JP
5002525	0	a-0007			Tokyo Electron Limited	3	JP
5002526	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002527	0	a-0008			Applied Materials, Inc.	3	US
5002528	0	a-0008			Applied Materials, Inc.	3	US
5002529	0	a-0008			Applied Materials, Inc.	3	US
5002530	0	a-0008			Applied Materials, Inc.	3	US
5002531	0	a-0008			Applied Materials, Inc.	3	US
5002532	0	a-0008			Applied Materials, Inc.	3	US
5002533	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002534	0	a-0008			Applied Materials, Inc.	3	US
5002535	0	a-0008			Applied Materials, Inc.	3	US
5002536	0	a-0009			GIGAPHOTON INC.	3	JP
5002537	0	a-0009			GIGAPHOTON INC.	3	JP
5002538	0	a-0009			Gigaphoton Inc.	3	JP
5002539	0	a-0009			Gigaphoton Inc.	3	JP
5002540	0	a-0009			Gigaphoton Inc.	3	JP
5002541	0	a-0009			GIGAPHOTON INC.	3	JP
5002542	0	a-0009			Gigaphoton Inc.	3	JP
5002543	0	a-0009			GIGAPHOTON INC.	3	JP
5002544	0	a-0009			Gigaphoton Inc.	3	JP
5002545	0	a-0009			GIGAPHOTON INC.	3	JP
5002546	0	a-0009			GIGAPHOTON INC.	3	JP
5002547	0	a-0009			Gigaphoton Inc.	3	JP
5002548	0	a-0009			Gigaphoton Inc.	3	JP
5002549	0	a-0010			CYMER, INC.	3	US
5002550	0	a-0010			Cymer, Inc.	3	US
5002551	0	a-0010			Cymer, Inc.	3	US
5002552	0	a-0010			Cymer LLC	3	US
5002553	0	a-0010			CYMER, INC.	3	US
5002554	0	a-0010			Cymer LLC	3	US
5002555	0	a-0010			Cymer LLC	3	US
5002556	0	a-0010			Cymer LLC	3	US
5002557	0	a-0010			Cymer LLC	3	US
5002558	0	a-0010			Cymer LLC	3	US
5002559	0	a-0010			Cymer LLC	3	US
5002560	0	a-0010			Cymer, Inc.	3	US
5002561	0	a-0010			Cymer LLC	3	US
5002562	0	a-0010			Cymer, Inc.	3	US
5002563	0	a-0010			CYMER, INC.	3	US
5002564	0	a-0010			Cymer LLC	3	US
5002565	0	a-0011			International Business Machines Corporation	3	US
5002566	0	a-0011			International Business Machines Corporation	3	US
5002567	0	a-0011			International Business Machines Corporation	3	US
5002568	0	a-0011			International Business Machines Corporation	3	US
5002569	0	a-0011			International Business Machines Corporation	3	US
5002570	0	a-0011			International Business Machines Corporation	3	US
5002571	0	a-0011			International Business Machines Corporation	3	US
5002572	0	a-0011			International Business Machines Corporation	3	US
5002573	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002574	0	a-0011			International Business Machines Corporation	3	US
5002575	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002576	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002577	0	a-0000			Asml Netherlands BV	3	NL
5002578	0	a-0000			ASML HOLDING N.V.	3	NL
5002579	0	a-0000			ASML Netherlands B.V.	3	NL
5002580	0	a-0000			ASML Netherlands B.V.	3	NL
5002581	0	a-0000			ASML Netherlands B.V.	3	NL
5002582	0	a-0000			ASML HOLDING N.V.	3	NL
5002583	0	a-0000			Asml Netherlands BV	3	NL
5002584	0	a-0000			ASML Netherlands B.V.	3	NL
5002585	0	a-0000			Asml Netherlands BV	3	NL
5002586	0	a-0000			ASML Netherlands, B.V.	3	NL
5002587	0	a-0000			Asml Netherlands BV	3	NL
5002588	0	a-0000			ASML Netherlands, B.V.	3	NL
5002589	0	a-0000			Asml Netherlands BV	3	NL
5002590	0	a-0000			ASML Netherlands B.V.	3	NL
5002591	0	a-0000			ASML Netherlands, B.V.	3	NL
5002592	0	a-0000			ASML Netherlands, B.V.	3	NL
5002593	0	a-0000			ASML Netherlands B.V.	3	NL
5002594	0	a-0000			Asml Netherlands BV	3	NL
5002595	0	a-0000			ASML HOLDING N.V.	3	NL
5002596	0	a-0000			Asml Netherlands BV	3	NL
5002597	0	a-0000			ASML Netherlands B.V.	3	NL
5002598	0	a-0000			ASML Netherlands B.V.	3	NL
5002599	0	a-0000			ASML Netherlands, B.V.	3	NL
5002600	0	a-0000			ASML Netherlands, B.V.	3	NL
5002601	0	a-0000			ASML HOLDING N.V.	3	NL
5002602	0	a-0000			ASML HOLDING N.V.	3	NL
5002603	0	a-0000			ASML HOLDING N.V.	3	NL
5002604	0	a-0000			ASML HOLDING N.V.	3	NL
5002605	0	a-0000			ASML HOLDING N.V.	3	NL
5002606	0	a-0000			ASML Netherlands B.V.	3	NL
5002607	0	a-0000			Asml Netherlands BV	3	NL
5002608	0	a-0000			ASML HOLDING N.V.	3	NL
5002609	0	a-0000			ASML Netherlands, B.V.	3	NL
5002610	0	a-0000			ASML Netherlands, B.V.	3	NL
5002611	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002612	0	a-0001			Canon Inc.	3	JP
5002613	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002614	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002615	0	a-0001			Canon Inc.	3	JP
5002616	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002617	0	a-0001			Canon Inc.	3	JP
5002618	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002619	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002620	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002621	0	a-0001			Canon Inc.	3	JP
5002622	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002623	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002624	0	a-0001			Canon Inc.	3	JP
5002625	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002626	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002627	0	a-0001			Canon Inc.	3	JP
5002628	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002629	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002630	0	a-0001			Canon Inc.	3	JP
5002631	0	a-0001			CANON KABUSHIKI KAISHA	3	JP
5002632	0	a-0001			Canon Inc.	3	JP
5002633	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002634	0	a-0001			Canon Kabushiki Kaisha	3	JP
5002635	0	a-0002			Nikon Corp	3	JP
5002636	0	a-0002			Nikon Corporation	3	JP
5002637	0	a-0002			Nikon Corp	3	JP
5002638	0	a-0002			Nikon Corp	3	JP
5002639	0	a-0002			Nikon Corporation	3	JP
5002640	0	a-0002			Nikon Corp	3	JP
5002641	0	a-0002			Nikon Corporation	3	JP
5002642	0	a-0002			Nikon Corp	3	JP
5002643	0	a-0002			NIKON CORPORATION	3	JP
5002644	0	a-0002			Nikon Corp	3	JP
5002645	0	a-0002			Nikon Corp	3	JP
5002646	0	a-0002			Nikon Corporation	3	JP
5002647	0	a-0002			Nikon Corporation	3	JP
5002648	0	a-0002			Nikon Corporation	3	JP
5002649	0	a-0002			NIKON CORPORATION	3	JP
5002650	0	a-0002			NIKON CORPORATION	3	JP
5002651	0	a-0002			NIKON CORPORATION	3	JP
5002652	0	a-0002			NIKON CORPORATION	3	JP
5002653	0	a-0002			Nikon Corporation	3	JP
5002654	0	a-0002			NIKON CORPORATION	3	JP
5002655	0	a-0002			NIKON CORPORATION	3	JP
5002656	0	a-0002			Nikon Corp	3	JP
5002657	0	a-0002			NIKON CORPORATION	3	JP
5002658	0	a-0002			Nikon Corporation	3	JP
5002659	0	a-0002			Nikon Corp	3	JP
5002660	0	a-0002			Nikon Corporation	3	JP
5002661	0	a-0002			Nikon Corp	3	JP
5002662	0	a-0002			NIKON CORPORATION	3	JP
5002663	0	a-0003			Carl Zeiss SMT AG	3	DE
5002664	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002665	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002666	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002667	0	a-0003			Carl Zeiss SMT AG	3	DE
5002668	0	a-0003			Carl Zeiss SMT AG	3	DE
5002669	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002670	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002671	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002672	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002673	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002674	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002675	0	a-0003			Carl Zeiss SMT AG	3	DE
5002676	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002677	0	a-0003			Carl Zeiss SMT AG	3	DE
5002678	0	a-0003			Carl Zeiss SMT AG	3	DE
5002679	0	a-0003			Carl Zeiss SMT GmbH	3	DE
5002680	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002681	0	a-0003			Carl Zeiss SMT AG	3	DE
5002682	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002683	0	a-0003			CARL ZEISS SMT GMBH	3	DE
5002684	0	a-0003			Carl Zeiss SMT AG	3	DE
5002685	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002686	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002687	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002688	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002689	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002690	0	a-0004			Taiwan Semiconductor Manufacturing Company, Ltd.	3	TW
5002691	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002692	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002693	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002694	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002695	0	a-0004			Taiwan Semiconductor Manufacturing Co., Ltd.	3	TW
5002696	0	a-0004			TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED	3	TW
5002697	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002698	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002699	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002700	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002701	0	a-0005			Samsung Electronics Company Limited	3	KR
5002702	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002703	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002704	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002705	0	a-0005			Samsung Electronics Company Limited	3	KR
5002706	0	a-0005			Samsung Electronics Co., Ltd.	3	KR
5002707	0	a-0005			SAMSUNG ELECTRONICS CO., LTD.	3	KR
5002708	0	a-0005			Samsung Electronics Company Limited	3	KR
5002709	0	a-0006			Intel Corporation	3	US
5002710	0	a-0006			INTEL CORPORATION	3	US
5002711	0	a-0006			Intel Corporation	3	US
5002712	0	a-0006			INTEL CORPORATION	3	US
5002713	0	a-0006			INTEL CORPORATION	3	US
5002714	0	a-0006			INTEL CORPORATION	3	US
5002715	0	a-0006			INTEL CORPORATION	3	US
5002716	0	a-0006			Intel Corporation	3	US
5002717	0	a-0006			INTEL CORPORATION	3	US
5002718	0	a-0006			INTEL CORPORATION	3	US
5002719	0	a-0006			Intel Corporation	3	US
5002720	0	a-0006			Intel Corporation	3	US
5002721	0	a-0006			Intel Corporation	3	US
5002722	0	a-0006			INTEL CORPORATION	3	US
5002723	0	a-0006			Intel Corporation	3	US
5002724	0	a-0006			INTEL CORPORATION	3	US
5002725	0	a-0006			INTEL CORPORATION	3	US
5002726	0	a-0006			INTEL CORPORATION	3	US
5002727	0	a-0006			INTEL CORPORATION	3	US
5002728	0	a-0006			Intel Corporation	3	US
5002729	0	a-0007			Tokyo Electron Limited	3	JP
5002730	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002731	0	a-0007			Tokyo Electron Limited	3	JP
5002732	0	a-0007			Tokyo Electron Limited	3	JP
5002733	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002734	0	a-0007			Tokyo Electron Limited	3	JP
5002735	0	a-0007			Tokyo Electron Limited	3	JP
5002736	0	a-0007			Tokyo Electron Limited	3	JP
5002737	0	a-0007			Tokyo Electron Limited	3	JP
5002738	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002739	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002740	0	a-0007			Tokyo Electron Limited	3	JP
5002741	0	a-0007			Tokyo Electron Limited	3	JP
5002742	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002743	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002744	0	a-0007			TOKYO ELECTRON LIMITED	3	JP
5002745	0	a-0007			Tokyo Electron Limited	3	JP
5002746	0	a-0008			Applied Materials, Inc.	3	US
5002747	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002748	0	a-0008			Applied Materials, Inc.	3	US
5002749	0	a-0008			Applied Materials, Inc.	3	US
5002750	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002751	0	a-0008			Applied Materials, Inc.	3	US
5002752	0	a-0008			Applied Materials, Inc.	3	US
5002753	0	a-0008			Applied Materials, Inc.	3	US
5002754	0	a-0008			Applied Materials, Inc.	3	US
5002755	0	a-0008			APPLIED MATERIALS, INC.	3	US
5002756	0	a-0008			Applied Materials, Inc.	3	US
5002757	0	a-0009			GIGAPHOTON INC.	3	JP
5002758	0	a-0009			GIGAPHOTON INC.	3	JP
5002759	0	a-0009			Gigaphoton Inc.	3	JP
5002760	0	a-0009			Gigaphoton Inc.	3	JP
5002761	0	a-0009			Gigaphoton Inc.	3	JP
5002762	0	a-0009			GIGAPHOTON INC.	3	JP
5002763	0	a-0009			GIGAPHOTON INC.	3	JP
5002764	0	a-0009			Gigaphoton Inc.	3	JP
5002765	0	a-0009			Gigaphoton Inc.	3	JP
5002766	0	a-0009			Gigaphoton Inc.	3	JP
5002767	0	a-0009			GIGAPHOTON INC.	3	JP
5002768	0	a-0009			GIGAPHOTON INC.	3	JP
5002769	0	a-0009			GIGAPHOTON INC.	3	JP
5002770	0	a-0010			Cymer, Inc.	3	US
5002771	0	a-0010			Cymer, Inc.	3	US
5002772	0	a-0010			Cymer LLC	3	US
5002773	0	a-0010			Cymer, Inc.	3	US
5002774	0	a-0010			Cymer LLC	3	US
5002775	0	a-0010			CYMER, INC.	3	US
5002776	0	a-0010			CYMER, INC.	3	US
5002777	0	a-0010			Cymer, Inc.	3	US
5002778	0	a-0010			Cymer, Inc.	3	US
5002779	0	a-0010			CYMER, INC.	3	US
5002780	0	a-0010			CYMER, INC.	3	US
5002781	0	a-0010			CYMER, INC.	3	US
5002782	0	a-0010			CYMER, INC.	3	US
5002783	0	a-0010			Cymer LLC	3	US
5002784	0	a-0010			CYMER, INC.	3	US
5002785	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002786	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002787	0	a-0011			International Business Machines Corporation	3	US
5002788	0	a-0011			International Business Machines Corporation	3	US
5002789	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002790	0	a-0011			International Business Machines Corporation	3	US
5002791	0	a-0011			International Business Machines Corporation	3	US
5002792	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002793	0	a-0011			International Business Machines Corporation	3	US
5002794	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002795	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002796	0	a-0011			International Business Machines Corporation	3	US
5002797	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
5002798	0	a-0011			INTERNATIONAL BUSINESS MACHINES CORPORATION	3	US
